
nutple file: /nfs/slac/g/atlas/u02/cmilke/datasets/VBFH125_gamgam/data-CxAOD-0.root
{'tpartpdgID': 4, 'tpartstatus': 23, 'tpartpT': 25.177588, 'tparteta': 2.0944617, 'tpartphi': 0.6512682, 'tpartm': 1.5}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 38.42692, 'tparteta': -3.1877723, 'tpartphi': -1.8035543, 'tpartm': 0.33}
{'tpartpdgID': 3, 'tpartstatus': 23, 'tpartpT': 53.661213, 'tparteta': 2.1362197, 'tpartphi': -0.39959985, 'tpartm': 0.5}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 75.07975, 'tparteta': -1.2358487, 'tpartphi': 2.4805815, 'tpartm': 124.98917}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 76.32015, 'tparteta': -1.2241961, 'tpartphi': 2.5411394, 'tpartm': 124.98917}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 76.31027, 'tparteta': -1.224179, 'tpartphi': 2.5430176, 'tpartm': 124.98917}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 76.41123, 'tparteta': -1.2238154, 'tpartphi': 2.5428286, 'tpartm': 124.98917}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 76.71973, 'tparteta': -1.2185464, 'tpartphi': 2.5356462, 'tpartm': 124.98917}

[-1]
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 122.85823, 'tparteta': -2.836722, 'tpartphi': -0.42095459, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 7.2440567, 'tparteta': 3.079264, 'tpartphi': -1.260069, 'tpartm': 2.1324804e-06}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.95872, 'tparteta': 0.7600856, 'tpartphi': 2.9783742, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.61754, 'tparteta': 0.75873077, 'tpartphi': 2.9792302, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.70921, 'tparteta': 0.75899744, 'tpartphi': 2.977921, 'tpartm': 124.98502}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 122.85823, 'tparteta': -2.836722, 'tpartphi': -0.42095459, 'tpartm': 0.33}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 122.85823, 'tparteta': -2.836722, 'tpartphi': -0.42095459, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 7.2440567, 'tparteta': 3.079264, 'tpartphi': -1.260069, 'tpartm': 2.1324804e-06}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.95872, 'tparteta': 0.7600856, 'tpartphi': 2.9783742, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.61754, 'tparteta': 0.75873077, 'tpartphi': 2.9792302, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.70921, 'tparteta': 0.75899744, 'tpartphi': 2.977921, 'tpartm': 124.98502}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 122.85823, 'tparteta': -2.836722, 'tpartphi': -0.42095459, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 7.2440567, 'tparteta': 3.079264, 'tpartphi': -1.260069, 'tpartm': 2.1324804e-06}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.95872, 'tparteta': 0.7600856, 'tpartphi': 2.9783742, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.61754, 'tparteta': 0.75873077, 'tpartphi': 2.9792302, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.70921, 'tparteta': 0.75899744, 'tpartphi': 2.977921, 'tpartm': 124.98502}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 72.03673, 'tparteta': 2.8766215, 'tpartphi': 0.38411605, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 122.85823, 'tparteta': -2.836722, 'tpartphi': -0.42095459, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 7.2440567, 'tparteta': 3.079264, 'tpartphi': -1.260069, 'tpartm': 2.1324804e-06}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.95872, 'tparteta': 0.7600856, 'tpartphi': 2.9783742, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.61754, 'tparteta': 0.75873077, 'tpartphi': 2.9792302, 'tpartm': 124.98502}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 183.70921, 'tparteta': 0.75899744, 'tpartphi': 2.977921, 'tpartm': 124.98502}

[-1, 2, 1, -1, -1, -1]
{'tpartpdgID': 4, 'tpartstatus': 23, 'tpartpT': 5.77645, 'tparteta': 4.600705, 'tpartphi': 1.98598, 'tpartm': 1.5}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 52.336765, 'tparteta': -4.0594273, 'tpartphi': -2.9756439, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 56.648075, 'tparteta': -4.1791615, 'tpartphi': 2.9585524, 'tpartm': 3.0517578e-05}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 109.829185, 'tparteta': 0.5419111, 'tpartphi': -0.06279685, 'tpartm': 124.99736}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 111.666084, 'tparteta': 0.5290947, 'tpartphi': -0.052241776, 'tpartm': 124.99736}

{'tpartpdgID': 4, 'tpartstatus': 23, 'tpartpT': 5.77645, 'tparteta': 4.600705, 'tpartphi': 1.98598, 'tpartm': 1.5}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 52.336765, 'tparteta': -4.0594273, 'tpartphi': -2.9756439, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 56.648075, 'tparteta': -4.1791615, 'tpartphi': 2.9585524, 'tpartm': 3.0517578e-05}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 109.829185, 'tparteta': 0.5419111, 'tpartphi': -0.06279685, 'tpartm': 124.99736}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 111.666084, 'tparteta': 0.5290947, 'tpartphi': -0.052241776, 'tpartm': 124.99736}

[-1, -1]
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 11.283219, 'tparteta': 3.6565099, 'tpartphi': 0.61650705, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 13.722678, 'tparteta': -4.84186, 'tpartphi': -0.21963939, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 6.190711, 'tparteta': 2.5142486, 'tpartphi': -0.41890433, 'tpartm': 0.33}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 28.300095, 'tparteta': 3.3181028, 'tpartphi': -3.1047182, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 27.633991, 'tparteta': 3.3436406, 'tpartphi': -3.1113672, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 28.605537, 'tparteta': 3.3092146, 'tpartphi': -3.1039073, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 28.974976, 'tparteta': 3.2963965, 'tpartphi': -3.1060863, 'tpartm': 124.99995}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 38.9013, 'tparteta': 1.0083829, 'tpartphi': -0.39162475, 'tpartm': 0.0}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 66.36758, 'tparteta': 2.3495357, 'tpartphi': 2.9318283, 'tpartm': 0.0}

{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 11.283219, 'tparteta': 3.6565099, 'tpartphi': 0.61650705, 'tpartm': 0.33}
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 13.722678, 'tparteta': -4.84186, 'tpartphi': -0.21963939, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 6.190711, 'tparteta': 2.5142486, 'tpartphi': -0.41890433, 'tpartm': 0.33}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 28.300095, 'tparteta': 3.3181028, 'tpartphi': -3.1047182, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 27.633991, 'tparteta': 3.3436406, 'tpartphi': -3.1113672, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 28.605537, 'tparteta': 3.3092146, 'tpartphi': -3.1039073, 'tpartm': 124.99995}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 28.974976, 'tparteta': 3.2963965, 'tpartphi': -3.1060863, 'tpartm': 124.99995}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 38.9013, 'tparteta': 1.0083829, 'tpartphi': -0.39162475, 'tpartm': 0.0}

[22, 22]
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 11.982881, 'tparteta': 3.8356173, 'tpartphi': -1.4074515, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 37.990112, 'tparteta': 0.5246886, 'tpartphi': -1.479193, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 1.6434066, 'tparteta': 6.9629683, 'tpartphi': -2.4461162, 'tpartm': 1.8688124e-05}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 50.59704, 'tparteta': 2.2008417, 'tpartphi': 1.6613172, 'tpartm': 125.00205}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 12.090023, 'tparteta': 3.5273345, 'tpartphi': -0.023048675, 'tpartm': 0.0}

{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 11.982881, 'tparteta': 3.8356173, 'tpartphi': -1.4074515, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 37.990112, 'tparteta': 0.5246886, 'tpartphi': -1.479193, 'tpartm': 0.33}

[-1, 1]
{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 79.76958, 'tparteta': -0.51666105, 'tpartphi': 1.145217, 'tpartm': 0.33}

{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 79.76958, 'tparteta': -0.51666105, 'tpartphi': 1.145217, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 61.045185, 'tparteta': -2.3317058, 'tpartphi': -1.8784531, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 5.0530005, 'tparteta': 0.93750674, 'tpartphi': -0.9250238, 'tpartm': 3.9537247e-07}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 20.03357, 'tparteta': -4.1580667, 'tpartphi': -2.5837982, 'tpartm': 125.00255}
{'tpartpdgID': 25, 'tpartstatus': 44, 'tpartpT': 20.54681, 'tparteta': -4.1380424, 'tpartphi': -2.630636, 'tpartm': 125.00255}
{'tpartpdgID': 25, 'tpartstatus': 62, 'tpartpT': 21.034851, 'tparteta': -4.1139116, 'tpartphi': -2.6824734, 'tpartm': 125.00255}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 50.89834, 'tparteta': -2.9220777, 'tpartphi': 1.8563775, 'tpartm': 0.0}
{'tpartpdgID': 22, 'tpartstatus': 1, 'tpartpT': 58.333836, 'tparteta': -1.8013371, 'tpartphi': -1.6483198, 'tpartm': 0.0}

{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 79.76958, 'tparteta': -0.51666105, 'tpartphi': 1.145217, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 61.045185, 'tparteta': -2.3317058, 'tpartphi': -1.8784531, 'tpartm': 0.33}

{'tpartpdgID': 2, 'tpartstatus': 23, 'tpartpT': 79.76958, 'tparteta': -0.51666105, 'tpartphi': 1.145217, 'tpartm': 0.33}
{'tpartpdgID': 1, 'tpartstatus': 23, 'tpartpT': 61.045185, 'tparteta': -2.3317058, 'tpartphi': -1.8784531, 'tpartm': 0.33}
{'tpartpdgID': 21, 'tpartstatus': 23, 'tpartpT': 5.0530005, 'tparteta': 0.93750674, 'tpartphi': -0.9250238, 'tpartm': 3.9537247e-07}
